date,round,application_name,amount_op,oso_project_slug,application_url
2025-06-09,retrofunding_s7_onchain_builders,Gains Network (gTrade),4529.35,gainsnetwork,https://atlas.optimism.io/project/0x70ba3cb2e433f1cd9ace8aea84c46d167ba5db12293cd108eaca068d06be3a71
2025-06-09,retrofunding_s7_onchain_builders,Gaslite Drop,647.53,poppunk-llc,https://atlas.optimism.io/project/0x867b0364ac86ff4cc61a47ee99a0f96c8b952af8728442a048f7e3ac5892aae9
2025-06-09,retrofunding_s7_onchain_builders,Golden Otter,12393.97,world-mini-app-otterverse,https://atlas.optimism.io/project/0xc55fe3df4a2689935cc0a4b912e3f913de7a8c1c6758370550aaf25a949ec79c
2025-06-09,retrofunding_s7_onchain_builders,Guild.xyz,551.09,guildxyz,https://atlas.optimism.io/project/0x3d009f8f7c1e8a3bcbc81ca8ed60d2e86b956dd0fa68c4595f851be37052a2b5
2025-06-09,retrofunding_s7_onchain_builders,Gyroscope,4924.88,gyrostable,https://atlas.optimism.io/project/0x3526b9c6fdc34076d7d2c31893b94e760f4d5a010387b6b76b45f8b5577ceb98
2025-06-09,retrofunding_s7_onchain_builders,HAMsters,494.1,,https://atlas.optimism.io/project/0x17192aa9ad034d44d99abdcea664c21532e69f865eb7824d10db09e94e7418da
2025-06-09,retrofunding_s7_onchain_builders,Hedgey,2015.31,hedgey-finance,https://atlas.optimism.io/project/0x928dcd931ff2bc44a5d3b15c500adfbf8d3e3a89e4936823e0b3f053c38f978c
2025-06-09,retrofunding_s7_onchain_builders,Holdstation Wallet,10089.06,holdstation,https://atlas.optimism.io/project/0x8fbddc02ddbc9c9b303b7bbb645aa933541876a31a93d7dea165fb0283d7f685
2025-06-09,retrofunding_s7_onchain_builders,Human Tap,1822.27,world-mini-app-human-tap,https://atlas.optimism.io/project/0xf1401bad81c33bef010ea7bc1724e361365da347d446f7ac01fd49c24ef70def
2025-06-09,retrofunding_s7_onchain_builders,HumanFi,3690.51,world-mini-app-human-tap,https://atlas.optimism.io/project/0xb1ee13dc3a4f1db5840d4852e7c81977fcd14d7b423f3ed15407bbf13d1a3986
2025-06-09,retrofunding_s7_onchain_builders,Ionic Protocol,3536.77,ionicprotocol,https://atlas.optimism.io/project/0xbcb5c437d5347be21add3972512679054416805274f80e85ab8053ae79340a69
2025-06-09,retrofunding_s7_onchain_builders,Kelp,2390.03,kelp-dao,https://atlas.optimism.io/project/0xff1edf67227651293a9cff4dce3577c6ca52bf8c7c6f5f133f07b05255379b27
2025-06-09,retrofunding_s7_onchain_builders,Kim Exchange,969.23,kim-protocol,https://atlas.optimism.io/project/0xfd9f98de666c5b0a5ce96d4a4b8d4ceee9f8c2156734d57bf6c23d0cff183e90
2025-06-09,retrofunding_s7_onchain_builders,Kyo finance,42665.55,kyo-finance,https://atlas.optimism.io/project/0x5958eb35cf4d4b8871924adc5e6272eff2ac701e368ca6ad043ee486cce9e223
2025-06-09,retrofunding_s7_onchain_builders,LI.FI,18433.3,lifinance,https://atlas.optimism.io/project/0x517eaa9c56951de89261f2d7830ea49aae92f2a903104a17d9c5c2edd4959806
2025-06-09,retrofunding_s7_onchain_builders,LasMeta,436.82,lasmetaio,https://atlas.optimism.io/project/0xdba6f6be6f7cddd6b7f291292ab4179ad4dbe92fc8a85612f76dc67fc480a8a9
2025-06-09,retrofunding_s7_onchain_builders,Layer3,14026.68,layer3xyz,https://atlas.optimism.io/project/0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752
2025-06-09,retrofunding_s7_onchain_builders,Layerswap,561.09,layerswap,https://atlas.optimism.io/project/0xafca3591b83586f14e21b397135b95af668f5ebb54cb45053af44a73df7d7640
2025-06-09,retrofunding_s7_onchain_builders,LeverageX by Javsphere,6922.59,javsphere,https://atlas.optimism.io/project/0xf9513b5bfca3be3513450bd56b48ae485ce157aa56c1d8b2e06a68bce0b8d084
2025-06-09,retrofunding_s7_onchain_builders,Meson Finance,264.79,meson-fi,https://atlas.optimism.io/project/0xdc28e29764ca79368f426f106458f2c427392e32d088b04f4c372ab51b25d2cf
2025-06-09,retrofunding_s7_onchain_builders,Mint Club,3520.29,mintclub-steemhunt,https://atlas.optimism.io/project/0x0ee3defac0e2a31b995bc073ac02a2140aaf01679e141eb8d1d80409f75f90ea
2025-06-09,retrofunding_s7_onchain_builders,Mint Forest,2736.39,,https://atlas.optimism.io/project/0x81c88822ad7d004a94a2a5ce5d6a2a04466f78d211931230ac0c5a804d36c855
2025-06-09,retrofunding_s7_onchain_builders,Mint.Rich,1275.11,mintrich,https://atlas.optimism.io/project/0xe6aa409da818b166ea4d354534d92745f2153fca126c1c38de675d42c3c559fe
2025-06-09,retrofunding_s7_onchain_builders,MintSwap Finance,6027.79,mintswapfinance,https://atlas.optimism.io/project/0xb26d9315cec30e60b52efd523c25a260c41d573458b246e60cf2de76eefd15a4
2025-06-09,retrofunding_s7_onchain_builders,Moonwell,41584.17,moonwell-fi,https://atlas.optimism.io/project/0xd4f0252e6ac2408099cd40d213fb6f42e8fa129b446d6e8da55e673598ef14c0
2025-06-09,retrofunding_s7_onchain_builders,Morkie,479.13,morkiexyz,https://atlas.optimism.io/project/0x2a2d2dbfa03619094fbeb6474776f2f3b5f6be443c8576abc6f3caa2c18dc45e
2025-06-09,retrofunding_s7_onchain_builders,Morpho ,41696.07,morpho-org,https://atlas.optimism.io/project/0xda8c593717693ef30f5c62fc2689709784324cfb9b5fe92c9db3a47f596791e5
2025-06-09,retrofunding_s7_onchain_builders,NFTs2Me,783.11,nfts2me,https://atlas.optimism.io/project/0xd54e1032bf16d649f8f8f0a7da42a249966ad4a270b4c17b24ded1e32c97b2bf
2025-06-09,retrofunding_s7_onchain_builders,Neptune Finance,2580.73,nepfinance,https://atlas.optimism.io/project/0x469f813ce1b0c64293d1f884363808f076d27abc8c6060bd3abe46bedd0d7982
2025-06-09,retrofunding_s7_onchain_builders,ORB,12214.94,party-dao,https://atlas.optimism.io/project/0xb620f012eb197e5661f65c1a5aee6a4bbb43629f0056879ae4dc66adf8383ae3
2025-06-09,retrofunding_s7_onchain_builders,ORO,39555.93,party-dao,https://atlas.optimism.io/project/0x40ee6048c99aefd288f6133db207849d0951fe6b62afa1cca0db5a4ad7f558de
2025-06-09,retrofunding_s7_onchain_builders,Oku Trade,2861.59,gfx-labs,https://atlas.optimism.io/project/0xb926ab918147d2264dba94a429eb07986aa533fd6062a78736d3eda4e0b4a69b
2025-06-09,retrofunding_s7_onchain_builders,OmniHub,2739.21,omnihub-xyz,https://atlas.optimism.io/project/0xd7a8e115b2b3772d7d5656d7798e349dcdedf2463302c78528c9e9686ab4efe3
2025-06-09,retrofunding_s7_onchain_builders,OnChainGM,14624.18,onchaingm,https://atlas.optimism.io/project/0xa1f96576ad998e804140caccd478bae81b8b1059a107166df87b59fbf42c9e4a
2025-06-09,retrofunding_s7_onchain_builders,OpenOcean,7398.99,openocean-finance,https://atlas.optimism.io/project/0x24ff0fb2933e55b169a80d9bd35a00a7011795387717b27445ccdc0f8660d740
2025-06-09,retrofunding_s7_onchain_builders,Orbiter,242.15,orbiter-finance,https://atlas.optimism.io/project/0x9d4b7018b3a7c6010c5035ef99c485f960e6705ac0e99b4d832b2e748490f089
2025-06-09,retrofunding_s7_onchain_builders,Origin Protocol,1177.98,originprotocol,https://atlas.optimism.io/project/0x9c691ba3012549259099205cc1a7ca4d09d9b7a24a1b7b821b52c7bf1c9b89f4
2025-06-09,retrofunding_s7_onchain_builders,O＝C＝O,4114.35,pileum-org,https://atlas.optimism.io/project/0xc55da0ccb43d29814ac5ac3e1eacb85a5008a30df7fff6c34c45684c89ad5f11
2025-06-09,retrofunding_s7_onchain_builders,PHI,1626.7,phi-labs-inc,https://atlas.optimism.io/project/0xf87906563da69538c969ba438f127ce5f2196e76c84c9026ab6dafc4280b6be3
2025-06-09,retrofunding_s7_onchain_builders,PUF,20303.84,world-mini-app-puf,https://atlas.optimism.io/project/0x2c41bf7b4d36a344881581e20ecb2929d38c3415fffa4bf65f81ae049dfb2e72
2025-06-09,retrofunding_s7_onchain_builders,PancakeSwap,52279.06,pancakeswap,https://atlas.optimism.io/project/0x1ac8413aaf8110410b9447af27251ba89311f5ec4e2d289006e834b122a44dbf
2025-06-09,retrofunding_s7_onchain_builders,Party.app + Party Protocol,725.66,party-dao,https://atlas.optimism.io/project/0x850df51e29f2846a5f085d88e6b6fc13fad51ad7161f8a825ed09d470668161a
2025-06-09,retrofunding_s7_onchain_builders,Passport XYZ | Gitcoin Passport,677.98,passportxyz,https://atlas.optimism.io/project/0x120cdd8e43ae1efbafdf02eda876e1952c05a52870c8d5a8f56d9ec0f79f586d
2025-06-09,retrofunding_s7_onchain_builders,Pinto Protocol,3807.88,pinto-org,https://atlas.optimism.io/project/0x7eb6ba7a1057659d04ec414446c1b32509bf57704958139266c7120903446ad6
2025-06-09,retrofunding_s7_onchain_builders,Plaza Finance,2223.71,plaza-finance,https://atlas.optimism.io/project/0x61438e534ef14ce82cde9a10e36272e51cb56709b996e096157821948a705856
2025-06-09,retrofunding_s7_onchain_builders,Rainbow (Rainbow Router),1453.21,rainbow,https://atlas.optimism.io/project/0xffffeb1d3576c1e847701c225975ee1a10259e05366b477e98fea7a47c5e5896
2025-06-09,retrofunding_s7_onchain_builders,Relay Protocol,27798.78,relayprotocol,https://atlas.optimism.io/project/0x250065e82e6a2fd0127f0f7c7e0df7eb305810bd9796f72aa28a0c7f2c71ae08
2025-06-09,retrofunding_s7_onchain_builders,Reserve Protocol,3702.03,reserve-protocol,https://atlas.optimism.io/project/0xab1ddf597f6539acc5ad601c2a6d2899c0475cfd9cc3b837939b1084ba5d7a36
2025-06-09,retrofunding_s7_onchain_builders,Robots.Farm,325.22,robotsfarm,https://atlas.optimism.io/project/0xf6d85abeac025b1e33f6ae3402557762e65cc437d0a3d03673d71a4d1236f8f4
2025-06-09,retrofunding_s7_onchain_builders,Rolu,383.26,rolu-abdulrahimiqbal,https://atlas.optimism.io/project/0xaf0b91c11966164d5b8e3cf02f082b19479c5f3faca1108ca1e2aec1e1177d06
2025-06-09,retrofunding_s7_onchain_builders,Rubic,1583.88,cryptorubic,https://atlas.optimism.io/project/0xbd0a2132830ab98440f052dd378cfad9cc3133bd0fa226fd485da2540179b458
2025-06-09,retrofunding_s7_onchain_builders,SOCKET protocol,5778.02,socket,https://atlas.optimism.io/project/0xe8833ceee8beb2b3fb0f7f2dcef576f6f9cf20e35d8e53324d71b0ed47b01982
2025-06-09,retrofunding_s7_onchain_builders,SONEX,10677.09,sonex,https://atlas.optimism.io/project/0x57b84242462a1ddfb9006369b96a60d85ec41fa29aa20b8f2902ce9ba22e3f54
2025-06-09,retrofunding_s7_onchain_builders,Sablier,366.19,sablier,https://atlas.optimism.io/project/0x7262ed9c020b3b41ac7ba405aab4ff37575f8b6f975ebed2e65554a08419f8f4
2025-06-09,retrofunding_s7_onchain_builders,Sake,6562.6,sake-finance,https://atlas.optimism.io/project/0x18923b60296e26a8ce35a0b4754cd6fd5427b2820a202f82901c826794fdbc9e
2025-06-09,retrofunding_s7_onchain_builders,Seamless Protocol,22465.83,seamless-protocol,https://atlas.optimism.io/project/0x7539f43dc91f9c406c83a06339708e4033cdbf630916c6dfb9de2b5ef811affd
2025-06-09,retrofunding_s7_onchain_builders,Send,983.94,0xsend,https://atlas.optimism.io/project/0x5614d129eba060ce7d224e8e8f9f29aeddfdb572b0dd45edc81f18f5307bc01a
2025-06-09,retrofunding_s7_onchain_builders,Smol,4273.11,smoldapp,https://atlas.optimism.io/project/0x79fa54d6c030c7803827e96933fc93b092f638079c738d13a27a08b3905b95ec
2025-06-09,retrofunding_s7_onchain_builders,Sonus Exchange,2038.51,sonusexchange,https://atlas.optimism.io/project/0x96767e87a27cdb9798f40c3a6fd78e70da611afe53a5e45cbaafc50cae4ad0e7
2025-06-09,retrofunding_s7_onchain_builders,Splits,2771.55,0x-splits,https://atlas.optimism.io/project/0xb6266f3d955040aa7583f2f346db87abe0649f545389af3cc8fe302aacfc850b
2025-06-09,retrofunding_s7_onchain_builders,Squadletics,422.68,world-mini-app-hocus-labs,https://atlas.optimism.io/project/0xb54051a79d3b97ba30bf6ee4f775ea606bf21197a990af8be90f88dac22ea555
2025-06-09,retrofunding_s7_onchain_builders,Stargate Finance,39365.97,stargate-finance,https://atlas.optimism.io/project/0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745
2025-06-09,retrofunding_s7_onchain_builders,Stoke Fire,982.18,,https://atlas.optimism.io/project/0xfe8e35b3487bd0e0457b9431b12b73403ca1f5c9c19dd1db81a2317c97c1e1a2
2025-06-09,retrofunding_s7_onchain_builders,Super Account,1170.42,superaccount-superchaineco,https://atlas.optimism.io/project/0xa09305aa57a60e362b11911666f6310f46c959ead9116333d2e7ca91aee180bf
2025-06-09,retrofunding_s7_onchain_builders,SuperBoring,506.17,superfluid,https://atlas.optimism.io/project/0x7f0e98c70d1401fb100dc804f28743bb567a2fee12315f52300113df514b7bd3
2025-06-09,retrofunding_s7_onchain_builders,SuperSwap,385.36,superswapink,https://atlas.optimism.io/project/0x8f7edabd00cd8a9bc0065eec465bd3d97ebe3f4632c8d3d52b336a9bc1d8fb3a
2025-06-09,retrofunding_s7_onchain_builders,SuperVol,802.19,stvol-official,https://atlas.optimism.io/project/0x1f60db63651f74e2fc8b3ff900d05142552a763c31caf3a8c8e62b0953f02bf2
2025-06-09,retrofunding_s7_onchain_builders,Superchain Safe,1314.09,superchain-safe-protofire,https://atlas.optimism.io/project/0x31704fee34d3edec158b5df714b613642bfbbb58ad7466204ded66a3f811b979
2025-06-09,retrofunding_s7_onchain_builders,Superfluid,5822.71,superfluid,https://atlas.optimism.io/project/0x3ecbf66c1b21342b26acb0f7d4c6b8bbbef168ffafff3f425de3503fd8dfa535
2025-06-09,retrofunding_s7_onchain_builders,Superform,5089.66,superform-xyz,https://atlas.optimism.io/project/0x82edc3ac2a03da21c5a6033159ba8e97aab2f61dc5d1d9813929fea6d6c35362
2025-06-09,retrofunding_s7_onchain_builders,Superhero,2532.62,world-mini-app-superhero,https://atlas.optimism.io/project/0x42bdd05fa3beb0b21780bbd35b34eefc3e69e45bc4f17043f6eb6b2bbed26237
2025-06-09,retrofunding_s7_onchain_builders,Sushiswap,14527.47,sushi,https://atlas.optimism.io/project/0x41b2ae8a2ead458ff7c85549a9a11380353e1ae4b234666312d495326636f77a
2025-06-09,retrofunding_s7_onchain_builders,SwapBased,2670.07,swapbased,https://atlas.optimism.io/project/0x8595f830f4d1716621d19bca6394f304837133fb473d8fcd1699e84402df1409
2025-06-09,retrofunding_s7_onchain_builders,SwapMode,1167.99,swapmode,https://atlas.optimism.io/project/0x491ffd3c2e4c25ab7fbdbefe0f5fc8dc2beee5ab801287b9c6c93c9c3c810463
2025-06-09,retrofunding_s7_onchain_builders,Symbiosis,833.65,symbiosis-finance,https://atlas.optimism.io/project/0x47047238c33fb3f16f4e93d5b9844c06a64525c8a483538dc72085c0df4495e8
2025-06-09,retrofunding_s7_onchain_builders,SynFutures,12051.91,synfutures,https://atlas.optimism.io/project/0x596292c1581406fc4cfba89bc8ed86e32c7ac85c6239d074df7b91fcbc53f4c8
2025-06-09,retrofunding_s7_onchain_builders,SynStation,589.31,synstation-staking-contract-wasd3rplay,https://atlas.optimism.io/project/0x869d601d2c5d78bcad37b589225632a9674c7bfbafeebf3c379ccc41265d6f33
2025-06-09,retrofunding_s7_onchain_builders,Synapse Protocol,4361.87,synapse,https://atlas.optimism.io/project/0xefaeef1446de875ab6e50d31c8dbe776f99d884cb8cb68d50b1384067e4aeb6b
2025-06-09,retrofunding_s7_onchain_builders,Team Finance,1516.81,team-finance,https://atlas.optimism.io/project/0x46d819ee72e9b51fb0175286e6ade010776b39cdb56aee88bc9f39501050eb92
2025-06-09,retrofunding_s7_onchain_builders,The Box,19185.52,world-mini-app-birdgames,https://atlas.optimism.io/project/0x00d5eaebec0fa6a41bbf5e29d347162dabc04dfffcd188663fc16393a5d9917a
2025-06-09,retrofunding_s7_onchain_builders,The Button,272.78,world-mini-app-hocus-labs,https://atlas.optimism.io/project/0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f
2025-06-09,retrofunding_s7_onchain_builders,Tokiemon,1610.54,unimon-alma-labs,https://atlas.optimism.io/project/0x0b8acaf73a25ba1f64bf829f9678beb8b7edf825353ebea38085590d78d74d5d
2025-06-09,retrofunding_s7_onchain_builders,UNO,25814.65,party-dao,https://atlas.optimism.io/project/0x9fb539aa3ddb63cda1c29b50fbeaa6071f290926ce10f3d224233577b823454e
2025-06-09,retrofunding_s7_onchain_builders,Uman,1744.85,world-mini-app-samiibou,https://atlas.optimism.io/project/0x7e7d21d6fd33a544b7d1dc853239b1af732c778d16dbf0e2e059f5f34b1c1bfe
2025-06-09,retrofunding_s7_onchain_builders,UniDerpFun,2076.69,,https://atlas.optimism.io/project/0x6318678f29da36a652cda174bf1cf5ed9bba753381c7b3b613b981803ba3d550
2025-06-09,retrofunding_s7_onchain_builders,Uniswap on Superchain (Oku),65000.0,uniswap,https://atlas.optimism.io/project/0x9d9162fac637991d2a56da8fbe03dba24c87eb82d47c7a00b921e39e956f8a9d
2025-06-09,retrofunding_s7_onchain_builders,Untitled Bank,6830.48,untitled-bank,https://atlas.optimism.io/project/0x2ecedc3cad0a68d398020bf6d41167535fcaeb6d5bbf1602d6318f07e9c59af6
2025-06-09,retrofunding_s7_onchain_builders,Veil Cash,871.78,veildotcash,https://atlas.optimism.io/project/0x40cda7edf27894d647d9433ded29290966f5c258dade2c3ea36427fccf0ef3c9
2025-06-09,retrofunding_s7_onchain_builders,Velodrome Finance,61325.49,velodrome,https://atlas.optimism.io/project/0x08df6e20a3cfabbaf8f34d4f4d048fe7da40447c24be0f3ad513db6f13c755dd
2025-06-09,retrofunding_s7_onchain_builders,Virtuals Protocol,51439.81,virtual-protocol,https://atlas.optimism.io/project/0x780cf3d5aa4e3c94b8a4157f4b06a3f92ebcc20813585e20e3fe0271bf76b7a9
2025-06-09,retrofunding_s7_onchain_builders,WAGMI,3253.89,wagmi1337,https://atlas.optimism.io/project/0x70624cd9a8be4ead96e5097025eb645b9848e2643e5025a4006dee2cff1a4138
2025-06-09,retrofunding_s7_onchain_builders,WOOFi,3303.96,woonetwork,https://atlas.optimism.io/project/0x000c2ce4773defb3010a58d3800d0ec9d432189c574ba26d3103f1db44a5af6d
2025-06-09,retrofunding_s7_onchain_builders,Warpslot,1606.96,,https://atlas.optimism.io/project/0x97553b3e60fedc3d6e888c26132dfd49b6bc0174fc4546966215e1be3224d0de
2025-06-09,retrofunding_s7_onchain_builders,World Billboard,6392.84,world-mini-app-world-billboard,https://atlas.optimism.io/project/0xd17c16ed0ff3c31ae81ae9af4070a2150db0be538cabcb720c67cc5f221d3965
2025-06-09,retrofunding_s7_onchain_builders,World NFT,1965.91,world-mini-app-world-miniapps---nft-and-gaming,https://atlas.optimism.io/project/0xcae812d91b7b86edf3141f44f006e8a03931ebc489e0a417b82b603bf325bc96
2025-06-09,retrofunding_s7_onchain_builders,World Republic,38813.21,worldrepublicorg,https://atlas.optimism.io/project/0x5831a5bc2b6e683bcb8e392453a85c5e7f755aa700e827ed9c3e1c6d67fb2a96
2025-06-09,retrofunding_s7_onchain_builders,dHEDGE,3679.55,d-hedge,https://atlas.optimism.io/project/0x0c327d5f07a0abc24d646de807a9768619a34ba5277b24fc935b1edf57fa6244
2025-06-09,retrofunding_s7_onchain_builders,deBridge,3433.81,debridge-finance,https://atlas.optimism.io/project/0xf24315614063278ba3543e1717791132a9afa79b0e65baa01a85bcccbdfa215f
2025-06-09,retrofunding_s7_onchain_builders,doginme memecoin,3418.02,doginme,https://atlas.optimism.io/project/0xeecfa614f020c2ea4c2eb431246befedf35ddc6c52cfaa83d0c4caf2f580f9f4
2025-06-09,retrofunding_s7_onchain_builders,motoDEX,216.47,,https://atlas.optimism.io/project/0x512e27ae7e194a31bbde426c25d78b5d43916192674d71a0c4deeea1c622f166
2025-06-09,retrofunding_s7_onchain_builders,pods.media,1438.69,pods-media,https://atlas.optimism.io/project/0x098fca4a62159ddfc2c45dc2931a727d56f039b8f68e31222b927aaf2ce75b9e
2025-06-09,retrofunding_s7_onchain_builders,remx.xyz,244.25,,https://atlas.optimism.io/project/0xc3a50c1784f3ac4fc8ae72d07cf0bfcf933e3d23ffb5a3ab46263182a098e617
2025-06-09,retrofunding_s7_onchain_builders,rhinofi,601.87,rhinofi,https://atlas.optimism.io/project/0x85bef37b528ec9d7e1a9cb864e298e3c117071507acd3f522c28561435d167f5
2025-06-09,retrofunding_s7_onchain_builders,zkCodex,214.16,zkcodex,https://atlas.optimism.io/project/0x7a4bb37bc7997b8e9b34775164682ff1f441b716cd235f2e7cdce76677b66007
2025-07-07,retrofunding_s7_devtooling,Abi Ninja,3442.26,buidlguidl,https://atlas.optimism.io/project/0xafb4dc19ccc63057da88110df49234b311044bc73b070041bb8df03e583943ab
2025-07-07,retrofunding_s7_devtooling,Aderyn,1782.45,cyfrin,https://atlas.optimism.io/project/0xa7d78d566bfa319479ec048c94c3d8c1f4d628a9344ba157fc4974dbf472dc3e
2025-07-07,retrofunding_s7_devtooling,Ape Framework,10907.98,apeworx,https://atlas.optimism.io/project/0xa0b16714baef75d97ec07fd48eaf42e79df92fe2a3c2d725d2388ede587ea54c
2025-07-07,retrofunding_s7_devtooling,Blockscout open-source block explorer,7343.28,blockscout,https://atlas.optimism.io/project/0x663e4d25ca3f327365240471b4831ea3c989cb132bbf6ae8f5c1e15268591795
2025-07-07,retrofunding_s7_devtooling,Brownie,11409.08,eth-brownie,https://atlas.optimism.io/project/0x5200a7351f8d195401dc04631fb83e4836f73a2794f316b2739c03807f30a78b
2025-07-07,retrofunding_s7_devtooling,Cannon,19682.71,usecannon,https://atlas.optimism.io/project/0xc7798704a6d730cea776c4866a9636bfa04c1201e29b6b0c99cc3603bc1bca25
2025-07-07,retrofunding_s7_devtooling,Create2Deployer,945.21,create2deployer,https://atlas.optimism.io/project/0x513265758a3804184b6a0771d99c1a4b04d3267bacd4b914e89ff991de229f6a
2025-07-07,retrofunding_s7_devtooling,CreateX,7427.79,createx,https://atlas.optimism.io/project/0x0008577196fa6ec286440b418e2f6305fc10e62ce759625d826be272ee6b45a3
2025-07-07,retrofunding_s7_devtooling,Crytic-Properties,310.82,properties-crytic,https://atlas.optimism.io/project/0xa790f0641e8d72abc88efd13ca215e2dc7e736a4a59ca5a9e0020af29d6297f2
2025-07-07,retrofunding_s7_devtooling,Dappnode,266.93,dappnode,https://atlas.optimism.io/project/0xf839a585342327848d4541a6fcc315404e879537a60a1370f2cd45a94283a1ba
2025-07-07,retrofunding_s7_devtooling,DefiLlama,43110.16,defi-llama,https://atlas.optimism.io/project/0xae07bfec2c3c90937679f8c8c5c32e80407c09903aa03d1b5e5a075e67592b86
2025-07-07,retrofunding_s7_devtooling,Ethereum Attestation Service (EAS),7777.71,ethereum-attestation-service,https://atlas.optimism.io/project/0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5
2025-07-07,retrofunding_s7_devtooling,Ethers.js,78000.0,ethers-io,https://atlas.optimism.io/project/0xa3d07f453f70d844196d89d79848aa2e70a0bd8b38bf0f493cba1547bb3bca5e
2025-07-07,retrofunding_s7_devtooling,Etherspot,1195.35,etherspot,https://atlas.optimism.io/project/0x79e8bf2d699790b563aa57fd34da1722bea3191ab5ff0601ba56020687702ab9
2025-07-07,retrofunding_s7_devtooling,Fe Language,2524.74,fe-ethereum,https://atlas.optimism.io/project/0x541b7b08401d799b87f583c102a6c94cee7105f1b29dc630de5edbbd966d7c13
2025-07-07,retrofunding_s7_devtooling,Foundry,69946.61,foundry,https://atlas.optimism.io/project/0x4562c0630907577f433cad78c7e2cc03349d918b6c14ef982f11a2678f5999ad
2025-07-07,retrofunding_s7_devtooling,Foundry MCP Server,2383.83,foundry-mcp-server-praneshasp,https://atlas.optimism.io/project/0xa873dcdcc84e0022edd2f7d5cc8646667b87bf06609d506cd8e39dbd7412fa59
2025-07-07,retrofunding_s7_devtooling,Hardhat,78000.0,hardhat-nomicfoundation,https://atlas.optimism.io/project/0x670a2982f6d7786b58a8399bcabc23246365b21e533a97945e055791fc235e64
2025-07-07,retrofunding_s7_devtooling,IPFS,19493.29,ipfs,https://atlas.optimism.io/project/0x7f330267969cf845a983a9d4e7b7dbcca5c700a5191269af377836d109e0bb69
2025-07-07,retrofunding_s7_devtooling,K Semantics of the Ethereum Virtual Machine (EVM),1254.34,,https://atlas.optimism.io/project/0x8af71ece7f50d6962b589b19854ceac72b81e5f5b3014637b262c33809d5a395
2025-07-07,retrofunding_s7_devtooling,Kontrol - formal verification tool based on Foundry and KEVM,487.68,runtimeverification,https://atlas.optimism.io/project/0x7348ae42266ff626319e8ea5398343b847603b3cc7101b03d8e4fb2b75ea8db3
2025-07-07,retrofunding_s7_devtooling,Kurtosis,2022.4,kurtosis-tech,https://atlas.optimism.io/project/0x35295108e0c7b4625d650fbdabd4888417782539f56159d39ac2f0e2411f607b
2025-07-07,retrofunding_s7_devtooling,LI.FI,9671.06,lifinance,https://atlas.optimism.io/project/0x517eaa9c56951de89261f2d7830ea49aae92f2a903104a17d9c5c2edd4959806
2025-07-07,retrofunding_s7_devtooling,Loop Decoder,2453.93,loop-decoder-3loop,https://atlas.optimism.io/project/0x471ef1b671bc421d04640a7fe832365c1aec2d298adc81f03d69a685b7cc894c
2025-07-07,retrofunding_s7_devtooling,Maintaining simple-optimism-node,1318.49,simple-optimism-node-smartcontracts,https://atlas.optimism.io/project/0x09b95c7697625da4915338750c5f78446817a3634cb38bc9155e26bbbc0c87f1
2025-07-07,retrofunding_s7_devtooling,Medusa,1675.22,medusa-crytic,https://atlas.optimism.io/project/0xb9996d35862a7c60282da2adf3447f043580f586fcb702ff6869896d15ef6344
2025-07-07,retrofunding_s7_devtooling,MerkleTreeJS,16328.27,merkletreejs,https://atlas.optimism.io/project/0xc377ed1b705bcc856a628f961f1e7c8ca943e6f3727b7c179c657e227e8e852c
2025-07-07,retrofunding_s7_devtooling,Modular Account,756.03,,https://atlas.optimism.io/project/0x44ff313ae6fb57054de6d637adae710594180239badaf2bc51889d068f4cf02b
2025-07-07,retrofunding_s7_devtooling,Multicaller,3256.39,multicaller-vectorized,https://atlas.optimism.io/project/0xfc54b4a9c537be25238cba3f05100b733aeee83a3eb3fdae60d651b3b913390c
2025-07-07,retrofunding_s7_devtooling,OpenZeppelin Contracts,78000.0,openzeppelin,https://atlas.optimism.io/project/0x939241afa4c4b9e1dda6b8250baa8f04fa8b0debce738cfd324c0b18f9926d25
2025-07-07,retrofunding_s7_devtooling,Otterscan,2368.02,otterscan,https://atlas.optimism.io/project/0xaed5941b7a9f20de83f5c839bda507be43cbf41777fc623abf4bf05773298826
2025-07-07,retrofunding_s7_devtooling,PRBMath,17140.55,prb-math-paulrberg,https://atlas.optimism.io/project/0x7e917a2d0718401c9fe2a82f43ea558f5128f251b1e658c76dc7ff9a5e9fd993
2025-07-07,retrofunding_s7_devtooling,Party.app + Party Protocol,2009.39,party-dao,https://atlas.optimism.io/project/0x850df51e29f2846a5f085d88e6b6fc13fad51ad7161f8a825ed09d470668161a
2025-07-07,retrofunding_s7_devtooling,Ponder,23028.1,ponder-sh,https://atlas.optimism.io/project/0x351967474a454b494260a488f3ceb77d993580a4fe79fb6b6d132c70634bc516
2025-07-07,retrofunding_s7_devtooling,Prettier Solidity,27224.74,prettier-solidity,https://atlas.optimism.io/project/0xc6cac7cd3793888032cc8a9e5aef92550beeec2598f86f1ec6972ffd5b82a990
